location_id,location_name,latitude,longitude,date,no2_mean,co_mean,so2_mean,aer_ai_340_380_mean,no2_valid_pixels,co_valid_pixels,so2_valid_pixels,aer_ai_340_380_valid_pixels,ndvi_mean,ndbi_mean,ndwi_mean,s2_valid_pixels,no2_mean_was_missing,co_mean_was_missing,so2_mean_was_missing,aer_ai_340_380_mean_was_missing,ndvi_mean_was_missing,ndbi_mean_was_missing,ndwi_mean_was_missing
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-01-29,6.870993092888966e-05,0.0536244139075279,5.732868157792837e-05,0.0985349640250206,0,2,0,156,-0.0144957052543759,-0.0373662412166595,0.0090953838080167,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-01-30,6.870993092888966e-05,0.0483802333474159,5.732868157792837e-05,0.1180603355169296,0,8,0,156,-0.0144957052543759,-0.0373662412166595,0.0090953838080167,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-01-31,6.870993092888966e-05,0.0489980727434158,5.732868157792837e-05,-0.7449896335601807,0,30,0,156,-0.0144957052543759,-0.0373662412166595,0.0090953838080167,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-01,6.870993092888966e-05,0.0411000549793243,5.732868157792837e-05,-0.4142680168151855,0,16,0,156,-0.0144957052543759,-0.0373662412166595,0.0090953838080167,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-02,6.870993092888966e-05,0.0416226163506507,5.732868157792837e-05,0.33665332198143,11,155,27,149,-0.0144957052543759,-0.0373662412166595,0.0090953838080167,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-03,5.910811523790471e-05,0.0433904267847538,-9.398843394592404e-05,0.6374645829200745,0,29,2,156,-0.013846810348331899,-0.06457150578498835,0.010013969615101741,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-04,4.950629954691976e-05,0.0450869649648666,1.3550089533964638e-05,-0.5314106345176697,139,151,153,156,-0.0131979154422879,-0.09177677035331722,0.01093255542218678,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-05,5.8734407502925023e-05,0.0434619598090648,2.9437393095577136e-05,-1.0122551918029783,89,156,135,156,-0.0125490205362439,-0.11898203492164608,0.011851141229271821,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-06,5.261549085844308e-05,0.0422271750867366,6.386354925780324e-06,0.0218725334852933,0,86,2,156,-0.0119001256301999,-0.14618729948997494,0.01276972703635686,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-07,4.649657421396114e-05,0.0436319932341575,7.933850042718404e-06,0.4074918329715729,0,10,0,156,-0.0112512307241559,-0.1733925640583038,0.0136883128434419,45954,1,0,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-08,4.03776575694792e-05,0.052805766463279655,9.481345159656485e-06,0.632883608341217,0,0,0,156,0.0341634176671505,-0.11908076703548431,-0.038718120753765135,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-09,3.4258740924997255e-05,0.0619795396924018,1.1028840276594563e-05,0.4473007321357727,0,2,0,156,0.0795780660584569,-0.06476897001266482,-0.09112455435097216,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-10,2.8139824280515317e-05,0.0679902881383895,1.2576335393532643e-05,-0.7326189279556274,105,120,137,156,0.12499271444976331,-0.010457172989845331,-0.1435309879481792,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-11,2.792172017507255e-05,0.0646698772907257,0.0001216195742017,-0.8639379739761353,155,79,156,156,0.1704073628410697,0.04385462403297416,-0.19593742154538624,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-12,6.307179137365893e-05,0.05609692633152,0.0001463642693124,-0.2550452947616577,156,148,156,156,0.2158220112323761,0.0981664210557937,-0.2483438551425933,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-13,5.836187119712122e-05,0.0583259910345077,-1.386276835546596e-05,0.9735496640205384,39,101,100,156,0.17328801844269037,0.06868714839220043,-0.20153098814189427,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-14,6.420688684253643e-05,0.05079185217618935,-5.630034274872741e-05,0.4959126114845276,0,0,0,156,0.13075402565300465,0.03920787572860714,-0.1547181211411952,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-15,7.005190248795164e-05,0.043257713317871,-9.873791714198887e-05,-0.3084134757518768,0,3,1,156,0.08822003286331889,0.009728603065013858,-0.10790525414049618,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-16,7.589691813336685e-05,0.050236091017723,4.239306508679874e-05,-0.5731616616249084,12,39,26,156,0.045686040073633166,-0.01975066959857942,-0.061092387139797144,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-17,7.831689435988665e-05,0.0541096813976764,-3.32595627696719e-05,0.2698156833648681,0,73,38,156,0.0031520472839474,-0.0492299422621727,-0.0142795201390981,45954,1,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-18,8.073687058640644e-05,0.0512659102678298,0.0003495334822218,0.8464238047599792,32,52,73,153,-0.01207166686654096,-0.09204870462417603,0.009077723324298898,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-19,7.527301204390824e-05,0.0459027588367462,-1.347192664979957e-06,1.2484328746795654,26,130,37,156,-0.027295381017029323,-0.13486746698617935,0.0324349667876959,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-20,6.177159957587719e-05,0.0473121479153633,1.2778572454408277e-05,0.6229340434074402,12,112,34,156,-0.04251909516751769,-0.17768622934818265,0.05579221025109289,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-21,0.0001055802058544,0.0491223409771919,-9.725403288030066e-06,-0.1561030596494674,14,121,49,156,-0.057742809318006044,-0.22050499171018598,0.07914945371448989,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-22,9.885172548811794e-05,0.0442361086606979,4.376223841973115e-06,0.0229129325598478,0,109,1,156,-0.0729665234684944,-0.2633237540721893,0.1025066971778869,45954,1,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-23,9.212324512183587e-05,0.0484320409595966,1.2492404493968934e-05,-0.1462372094392776,0,0,0,156,-0.05657270364463331,-0.24870066344738,0.076626306772232,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-24,8.539476475555381e-05,0.0526279732584953,2.0608585145964753e-05,0.5772996544837952,0,0,0,156,-0.040178883820772206,-0.23407757282257077,0.05074591636657713,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-25,7.866628438927174e-05,0.056823905557394,2.8724765797960572e-05,0.394473135471344,0,3,0,156,-0.023785063996911104,-0.2194544821977615,0.024865525960922258,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-26,7.193780402298968e-05,0.0567005686461925,3.684094644995639e-05,0.661972165107727,0,6,0,156,-0.00739124417305001,-0.20483139157295227,-0.00101486444473263,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-27,6.52093236567076e-05,0.0568507649004459,4.495712710195221e-05,0.2290583699941635,0,13,0,156,0.0090025756508111,-0.190208300948143,-0.0268952548503875,45954,1,0,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-28,5.848084329042554e-05,0.062165081501007,5.307330775394803e-05,0.8221673965454102,0,80,0,156,0.018674485385417862,-0.14783978462219238,-0.03806615918874734,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-02-29,5.175236292414348e-05,0.0669275894761085,6.118948840594385e-05,1.0835108757019043,0,23,0,156,0.02834639512002462,-0.10547126829624176,-0.049237063527107175,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-01,4.502388255786141e-05,0.06450084596872326,6.930566905793967e-05,0.3278988003730774,0,0,0,156,0.03801830485463138,-0.06310275197029114,-0.06040796786546701,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-02,3.829540219157934e-05,0.062074102461338,7.742184970993549e-05,-0.3571699559688568,16,55,44,156,0.04769021458923814,-0.020734235644340515,-0.07157887220382685,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-03,7.681117858737707e-05,0.0586962141096591,-3.39237303705886e-05,0.958578646183014,1,19,9,156,0.0573621243238449,0.0216342806816101,-0.0827497765421867,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-04,5.560144199989736e-05,0.0567493103444576,4.554794213618152e-05,1.7003204822540283,1,147,7,156,0.049935904890298824,-0.011712536215782159,-0.07586784511804576,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-05,8.066801819950342e-05,0.0585194900631904,-8.091997187875677e-07,1.0240809917449951,141,135,73,141,0.04250968545675274,-0.04505935311317442,-0.06898591369390482,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-06,5.086092642159201e-05,0.0603635981678962,-2.5214585548383184e-06,0.6479589939117432,75,100,97,156,0.03508346602320666,-0.07840617001056668,-0.06210398226976388,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-07,5.0267194455955175e-05,0.0628219917416572,2.927377136074938e-05,1.4866702556610107,0,15,9,156,0.02765724658966058,-0.11175298690795893,-0.05522205084562294,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-08,4.9673462490318344e-05,0.06283574178814885,3.962912978749955e-05,1.0534476041793823,0,0,0,156,0.0202310271561145,-0.1450998038053512,-0.048340119421482,45954,1,1,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-09,4.907973052468151e-05,0.0628494918346405,4.998448821424972e-05,0.629919707775116,0,11,0,156,0.012837530672550139,-0.12936188429594034,-0.03376266621053212,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-10,4.848599855904468e-05,0.0620721280574798,6.0339846640999895e-05,1.0931148529052734,0,2,0,156,0.005444034188985779,-0.11362396478652947,-0.01918521299958224,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-11,4.789226659340784e-05,0.0668771713972091,7.069520506775007e-05,0.9397488832473756,59,103,137,156,-0.0019494622945785828,-0.09788604527711861,-0.004607759788632357,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-12,0.0001119388034567,0.0747909247875213,6.930462877789978e-05,0.2328452318906784,57,140,0,156,-0.009342958778142941,-0.08214812576770776,0.009969693422317523,0,0,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-13,0.00010942733529694342,0.069406758993864,6.79140524880495e-05,0.4570241570472717,0,0,0,156,-0.0167364552617073,-0.0664102062582969,0.0245471466332674,45954,1,1,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-14,0.00010691586713718685,0.0640225932002067,6.652347619819921e-05,2.3702287673950195,0,2,0,156,-0.009331663325428959,-0.047612670436501456,0.009296425431966777,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-15,0.00010440439897743026,0.0626978501677513,6.513289990834892e-05,2.519725561141968,0,112,0,156,-0.0019268713891506181,-0.02881513461470602,-0.005954295769333845,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-16,0.00010189293081767369,0.0697992406785488,6.374232361849863e-05,2.6929495334625244,0,0,0,156,0.005477920547127722,-0.01001759879291058,-0.021205016970634465,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-17,9.938146265791711e-05,0.0769006311893463,6.235174732864835e-05,2.5100414752960205,0,8,0,156,0.012882712483406063,0.008779937028884854,-0.03645573817193509,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-18,9.686999449816054e-05,0.0716231018304824,6.096117103879806e-05,2.924619197845459,0,2,0,156,0.0202875044196844,0.0275774728506803,-0.0517064593732357,45954,1,0,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-19,9.435852633840395e-05,0.069353736937046,5.957059474894778e-05,0.0256730653345584,0,2,0,156,0.00996118187904358,0.01844528689980504,-0.03133420422673226,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-20,9.184705817864738e-05,0.0944825261831283,5.8180018459097486e-05,-0.5592449903488159,0,80,0,156,-0.0003651406615972387,0.00931310094892978,-0.010961949080228822,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-21,8.93355900188908e-05,0.0745148807764053,5.67894421692472e-05,0.7742401957511902,138,54,58,140,-0.010691463202238058,0.00018091499805451827,0.009410306066274618,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-22,7.846631706343032e-05,0.0618216805160045,4.8353957481594996e-05,1.1460334062576294,0,3,0,156,-0.021017785742878877,-0.00895127095282074,0.029782561212778058,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-23,6.759704410796985e-05,0.055889440700411755,3.991847279394278e-05,0.9116679131984711,0,0,0,0,-0.0313441082835197,-0.018083456903696,0.0501548163592815,45954,1,1,1,1,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-24,5.6727771152509376e-05,0.049957200884819,3.148298810629058e-05,0.6773024201393127,0,58,0,156,-0.027562199532985644,-0.04049517512321467,0.04232330843806262,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-25,4.58584981970489e-05,0.0492344498634338,2.304750341863837e-05,-0.3926228880882263,77,156,146,156,-0.023780290782451582,-0.06290689334273333,0.03449180051684374,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-26,6.396119715645909e-05,0.0560118593275547,-6.39061036054045e-05,-0.7379850745201111,0,119,32,156,-0.01999838203191752,-0.085318611562252,0.026660292595624857,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-27,8.206389611586928e-05,0.0565751120448112,-5.59402906219475e-05,0.691511332988739,14,20,58,156,-0.01621647328138346,-0.10773032978177066,0.018828784674405977,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-28,7.3373899795115e-05,0.0775158628821373,-4.3650394218275324e-05,1.846405029296875,0,5,0,156,-0.0124345645308494,-0.1301420480012893,0.0109972767531871,45954,1,0,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-29,6.46839034743607e-05,0.0629298463463783,-3.136049781460315e-05,0.4312921166419983,2,12,2,156,0.01351360082626346,-0.09012241661548612,-0.012881790101528217,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-30,5.998353663017042e-05,0.056500282138586,-1.8496026314096525e-05,1.0679770708084106,2,75,21,156,0.039461766183376316,-0.05010278522968292,-0.03676085695624354,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-03-31,8.001799142220989e-05,0.0752750188112258,-2.1771913452539596e-05,0.726947009563446,149,67,156,156,0.06540993154048917,-0.010083153843879714,-0.060639923810958854,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-01,7.003742939559743e-05,0.07619834318757049,4.818941670237109e-05,1.6287163496017456,150,0,156,156,0.09135809689760203,0.029936477541923467,-0.08451899066567417,0,0,1,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-02,9.07060457393527e-05,0.0771216675639152,7.757227285765111e-05,1.5795873403549194,156,81,156,156,0.1173062622547149,0.0699561089277267,-0.1083980575203895,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-03,8.520955452695489e-05,0.0789507180452346,6.659554856014438e-06,1.5604703426361084,156,67,156,156,0.08840788975358005,0.00552750229835508,-0.08141026124358174,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-04,8.081596024567261e-05,0.068551979959011,1.2524786143330855e-05,2.625164031982422,12,154,55,156,0.059509517252445215,-0.05890110433101654,-0.05442246496677398,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-05,7.601191828143783e-05,0.0989405140280723,1.2922027963213625e-06,4.080644607543945,0,51,13,156,0.030611144751310368,-0.12332971096038815,-0.02743466868996622,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-06,7.120787631720304e-05,0.0823285356163978,0.0001288100174861,3.0715177059173584,0,41,4,156,0.0017127722501755344,-0.1877583175897598,-0.00044687241315845283,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-07,6.640383435296826e-05,0.0655525177717208,0.00010571235743554777,2.5571532249450684,0,53,0,156,-0.0271856002509593,-0.2521869242191314,0.0265409238636493,45954,1,0,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-08,6.159979238873348e-05,0.07035562023520464,8.261469738499554e-05,2.5726985931396484,0,0,0,156,-0.02059443257749074,-0.2136779241263866,0.02023197095841164,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-09,5.679575042449869e-05,0.0751587226986885,5.951703733444332e-05,1.6424524784088137,0,5,0,156,-0.014003264904022181,-0.17516892403364176,0.013923018053173981,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-10,5.199170846026391e-05,0.0672058463096618,3.641937728389109e-05,-0.3013861179351806,0,8,0,156,-0.007412097230553621,-0.13665992394089696,0.007614065147936323,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-11,4.7187666496029124e-05,0.0773866698145866,1.332171723333886e-05,0.8618138432502747,0,104,31,156,-0.0008209295570850636,-0.09815092384815213,0.0013051122426986639,0,1,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-12,4.238362453179434e-05,0.0680382922291755,1.4634467333962675e-05,1.54108726978302,17,15,27,156,0.0057702381163835,-0.0596419237554073,-0.005003840662539,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-13,7.272895163623616e-05,0.0611179508268833,-9.376725211041048e-05,0.6273864507675171,10,14,11,156,-0.0023147135972976995,-0.07238577008247372,0.002960906177759159,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-14,5.92714459344279e-05,0.0695492401719093,-6.841116260147828e-07,1.778735876083374,3,28,6,156,-0.010399665310978898,-0.08512961640954014,0.010925653018057318,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-15,6.124212632130366e-05,0.0669798776507377,1.3270799769316003e-05,2.0625438690185547,0,12,0,156,-0.018484617024660095,-0.09787346273660656,0.01889039985835548,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-16,6.321280670817941e-05,0.061990886926651,2.7225711164646785e-05,0.0803580805659294,155,111,156,156,-0.026569568738341296,-0.11061730906367298,0.02685514669865364,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-17,6.38580386294052e-05,0.0652824789285659,2.2810514565207995e-05,1.383189082145691,4,84,31,156,-0.0346545204520225,-0.1233611553907394,0.0348198935389518,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-18,9.401537681696936e-05,0.0701965019106864,2.8154890969744883e-05,0.7224501371383667,154,78,156,156,-0.033328674733638715,-0.12909764051437375,0.03454588651657098,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-19,9.414266241947188e-05,0.0669080018997192,1.828101449063979e-05,-0.1013812571763992,48,40,54,156,-0.03200282901525494,-0.1348341256380081,0.03427187949419016,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-20,5.18615088367369e-05,0.0609737746417522,5.975356179988012e-05,-0.5434684753417969,156,107,156,156,-0.030676983296871158,-0.14057061076164243,0.03399787247180934,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-21,5.6778597354423255e-05,0.0626802593469619,3.564818325685337e-05,0.9707878232002258,2,156,69,156,-0.02935113757848738,-0.14630709588527677,0.03372386544942852,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-22,6.193487934069708e-05,0.061671458184719,1.6313006199197844e-06,1.156901717185974,0,122,0,144,-0.0280252918601036,-0.1520435810089111,0.0334498584270477,45954,1,0,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-23,6.70911613269709e-05,0.0614964365959167,-3.23855820170138e-05,1.3148059844970703,3,90,49,156,0.032041376829147344,-0.10290088802576064,-0.034677350521087655,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-24,7.412483682855964e-05,0.0626135617494583,-1.5788988577014607e-05,0.1732246577739715,0,4,0,156,0.0921080455183983,-0.05375819504261019,-0.10280455946922301,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-25,8.115851233014837e-05,0.0615329444408416,8.0760486298459e-07,-0.5306286811828613,140,135,154,156,0.15217471420764922,-0.004615502059459736,-0.17093176841735835,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-26,6.0283622588030994e-05,0.0534904040396213,8.225601050071418e-05,-0.6827720999717712,155,75,156,156,0.21224138289690017,0.04452719092369073,-0.23905897736549372,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-27,5.873960253666155e-05,0.0570559427142143,7.767129136482254e-05,0.4852332174777984,156,27,156,156,0.2723080515861511,0.0936698839068412,-0.3071861863136291,45954,0,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-28,5.862079706275836e-05,0.0609453432261943,6.106945511419326e-05,1.2755721807479858,156,25,156,156,0.21934634307399392,0.039054459333419736,-0.24912678860127918,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-29,6.57614873489365e-05,0.0767899081110954,4.7648671170463786e-05,1.0462826490402222,156,148,156,156,0.16638463456183672,-0.015560965240001723,-0.19106739088892927,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-04-30,7.089038263075054e-05,0.082546666264534,7.342438766499981e-05,1.1719540357589722,156,90,156,156,0.11342292604967952,-0.07017638981342317,-0.13300799317657938,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-01,6.723542173858732e-05,0.0745790973305702,6.050365072951536e-05,1.638829231262207,0,0,0,156,0.06046121753752229,-0.12479181438684464,-0.07494859546422947,0,1,1,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-02,6.35804608464241e-05,0.0666115283966064,4.75829137940309e-05,1.1052162647247314,0,0,0,156,0.0074995090253651,-0.1794072389602661,-0.0168891977518796,45954,1,1,1,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-03,5.9925499954260886e-05,0.0586439594626426,3.4662176858546445e-05,1.138589859008789,0,13,0,156,0.0008985396474599809,-0.16045688688755036,-0.005442498624324738,0,1,0,1,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-04,5.627053906209767e-05,0.0497977882623672,2.174143992306199e-05,0.5923752784729004,126,143,148,156,-0.005702429730445139,-0.14150653481483458,0.006004200503230122,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-05,4.862776040681638e-05,0.0599409975111484,-2.884211244236212e-05,0.6843371987342834,11,21,14,156,-0.012303399108350259,-0.12255618274211882,0.017450899630784982,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-06,8.94001277629286e-05,0.0504158847033977,2.888621565944049e-05,-1.2565349340438845,13,69,33,156,-0.018904368486255377,-0.10360583066940306,0.028897598758339842,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-07,6.720794954162557e-05,0.0559933334589004,0.000148824925418,-0.9140005707740784,0,53,2,156,-0.0255053378641605,-0.0846554785966873,0.0403442978858947,45954,1,0,0,0,0,0,0
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-08,4.501577132032253e-05,0.0441696681082248,-0.0004026761453133,-1.0800306797027588,10,90,6,137,-0.03254811316728588,-0.07088565640151498,0.05166942924261086,0,0,0,0,0,1,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-05-09,3.081899922108278e-05,0.0476912669837474,-4.179935058346018e-05,0.2142640650272369,28,77,46,156,-0.03959088847041126,-0.05711583420634266,0.06299456059932702,0,0,0,0,0,1,1,1
